userID,itemID,rating,itemName,category,userName,occupation
1947,17,2,Muffin,Bakery,Elizabeth Leon,musician
1947,14,3,Latte,Drinks,Elizabeth Leon,musician
1947,23,2,Veggie Burger,Veg,Elizabeth Leon,musician
1947,37,4,Potato Wedges,Veg,Elizabeth Leon,musician
1947,5,4,Ham egg & cheese burger,Non Veg,Elizabeth Leon,musician
1947,45,2,Avacado Bacon Burger,Non Veg,Elizabeth Leon,musician
1947,36,2,Farm Raised Catfish,SeaFood,Elizabeth Leon,musician
497,17,4,Muffin,Bakery,Rhonda Kim,musician
497,34,1,Crab Linguini Alfredo,SeaFood,Rhonda Kim,musician
497,2,2,Sausage egg & cheese burger,Non Veg,Rhonda Kim,musician
497,4,3,Turkey Sausage Burger,Non Veg,Rhonda Kim,musician
497,24,4,Veg Pizza,Veg,Rhonda Kim,musician
497,1,3,Veggie Egg White Burger,EggFood,Rhonda Kim,musician
497,26,2,Blue Raspeberry Slushie,Drinks,Rhonda Kim,musician
941,17,3,Muffin,Bakery,Alyssa Griffith,educator
941,37,2,Potato Wedges,Veg,Alyssa Griffith,educator
941,15,4,Macchiato,Drinks,Alyssa Griffith,educator
941,15,3,Macchiato,Drinks,Alyssa Griffith,educator
941,45,4,Avacado Bacon Burger,Non Veg,Alyssa Griffith,educator
941,45,2,Avacado Bacon Burger,Non Veg,Alyssa Griffith,educator
941,45,1,Avacado Bacon Burger,Non Veg,Alyssa Griffith,educator
941,40,4,Chips & Salsa,Veg,Alyssa Griffith,educator
941,13,1,Americano,Drinks,Alyssa Griffith,educator
1531,17,3,Muffin,Bakery,Dylan Malone,educator
1531,31,2,McChicken,Non Veg,Dylan Malone,educator
1531,29,3,Chicken McNuggets,Non Veg,Dylan Malone,educator
1083,17,2,Muffin,Bakery,Phillip Taylor,scientist
1083,3,4,Bacon egg & cheese burger,Non Veg,Phillip Taylor,scientist
1083,44,4,All American Cheeseburger,Non Veg,Phillip Taylor,scientist
1083,40,1,Chips & Salsa,Veg,Phillip Taylor,scientist
1083,36,4,Farm Raised Catfish,SeaFood,Phillip Taylor,scientist
1083,36,2,Farm Raised Catfish,SeaFood,Phillip Taylor,scientist
1291,17,2,Muffin,Bakery,Kristina Mendez,educator
1291,9,4,Hot Chocolate,Drinks,Kristina Mendez,educator
1291,42,3,Chicken Salad,Non Veg,Kristina Mendez,educator
1291,12,2,Iced Tea,Drinks,Kristina Mendez,educator
1291,32,1,Seaside Shrimp Trio,SeaFood,Kristina Mendez,educator
1291,13,4,Americano,Drinks,Kristina Mendez,educator
1291,36,4,Farm Raised Catfish,SeaFood,Kristina Mendez,educator
1291,8,2,Cold Coffee,Drinks,Kristina Mendez,educator
1291,1,3,Veggie Egg White Burger,EggFood,Kristina Mendez,educator
265,17,2,Muffin,Bakery,Shannon Hartman,engineer
265,2,1,Sausage egg & cheese burger,Non Veg,Shannon Hartman,engineer
1880,17,4,Muffin,Bakery,Laura Hart,student
1880,2,4,Sausage egg & cheese burger,Non Veg,Laura Hart,student
1880,43,1,Veg Salad,Veg,Laura Hart,student
1880,28,3,Baked Apple Pie,Drinks,Laura Hart,student
1880,24,3,Veg Pizza,Veg,Laura Hart,student
381,17,2,Muffin,Bakery,Stacy Alexander,educator
381,38,2,Street Tacos,Non Veg,Stacy Alexander,educator
381,38,4,Street Tacos,Non Veg,Stacy Alexander,educator
381,24,4,Veg Pizza,Veg,Stacy Alexander,educator
381,5,4,Ham egg & cheese burger,Non Veg,Stacy Alexander,educator
1886,17,4,Muffin,Bakery,Leon King,architecturer
1886,3,1,Bacon egg & cheese burger,Non Veg,Leon King,architecturer
1886,37,2,Potato Wedges,Veg,Leon King,architecturer
1886,49,3,Grilled Chicken Pizza,Non Veg,Leon King,architecturer
1886,44,4,All American Cheeseburger,Non Veg,Leon King,architecturer
1886,40,2,Chips & Salsa,Veg,Leon King,architecturer
1886,35,2,Fish & Chips,SeaFood,Leon King,architecturer
1113,17,2,Muffin,Bakery,Larry Diaz,scientist
1113,24,4,Veg Pizza,Veg,Larry Diaz,scientist
1113,46,1,Avacado Toast,Veg,Larry Diaz,scientist
1113,46,1,Avacado Toast,Veg,Larry Diaz,scientist
1113,11,2,Hot Tea,Drinks,Larry Diaz,scientist
860,17,2,Muffin,Bakery,William Curry,student
860,2,2,Sausage egg & cheese burger,Non Veg,William Curry,student
860,23,4,Veggie Burger,Veg,William Curry,student
860,37,2,Potato Wedges,Veg,William Curry,student
860,24,2,Veg Pizza,Veg,William Curry,student
860,33,4,Lobster package,SeaFood,William Curry,student
860,41,3,Ultimate Nachos,Veg,William Curry,student
860,18,4,Bagel with cream cheese,Bakery,William Curry,student
1879,17,3,Muffin,Bakery,Nathan Ingram,sportsperson
1879,49,4,Grilled Chicken Pizza,Non Veg,Nathan Ingram,sportsperson
1879,5,1,Ham egg & cheese burger,Non Veg,Nathan Ingram,sportsperson
1574,17,4,Muffin,Bakery,Gregory Chapman,doctor
1574,47,3,Veggie Pasta,Veg,Gregory Chapman,doctor
1574,10,2,Cappuccino,Drinks,Gregory Chapman,doctor
1574,37,1,Potato Wedges,Veg,Gregory Chapman,doctor
1574,20,2,French Fries,Veg,Gregory Chapman,doctor
1574,46,3,Avacado Toast,Veg,Gregory Chapman,doctor
1900,17,4,Muffin,Bakery,Sherri Vazquez,student
1900,34,1,Crab Linguini Alfredo,SeaFood,Sherri Vazquez,student
1900,14,1,Latte,Drinks,Sherri Vazquez,student
1900,48,4,Cheesecake,Bakery,Sherri Vazquez,student
1900,20,2,French Fries,Veg,Sherri Vazquez,student
1900,15,2,Macchiato,Drinks,Sherri Vazquez,student
1900,5,1,Ham egg & cheese burger,Non Veg,Sherri Vazquez,student
1900,31,2,McChicken,Non Veg,Sherri Vazquez,student
1897,17,1,Muffin,Bakery,Steven Smith,musician
1897,47,1,Veggie Pasta,Veg,Steven Smith,musician
1897,21,2,HashBrowns,Veg,Steven Smith,musician
1897,24,3,Veg Pizza,Veg,Steven Smith,musician
1897,45,2,Avacado Bacon Burger,Non Veg,Steven Smith,musician
1897,31,4,McChicken,Non Veg,Steven Smith,musician
1897,18,2,Bagel with cream cheese,Bakery,Steven Smith,musician
782,17,1,Muffin,Bakery,Danielle Oconnor,professor
782,37,2,Potato Wedges,Veg,Danielle Oconnor,professor
782,18,3,Bagel with cream cheese,Bakery,Danielle Oconnor,professor
782,1,2,Veggie Egg White Burger,EggFood,Danielle Oconnor,professor
1614,17,3,Muffin,Bakery,Tyler Allen,doctor
1614,38,4,Street Tacos,Non Veg,Tyler Allen,doctor
1614,15,4,Macchiato,Drinks,Tyler Allen,doctor
1614,8,3,Cold Coffee,Drinks,Tyler Allen,doctor
309,17,1,Muffin,Bakery,Deborah Petersen,sportsperson
309,14,3,Latte,Drinks,Deborah Petersen,sportsperson
309,48,3,Cheesecake,Bakery,Deborah Petersen,sportsperson
309,2,4,Sausage egg & cheese burger,Non Veg,Deborah Petersen,sportsperson
309,13,1,Americano,Drinks,Deborah Petersen,sportsperson
309,1,2,Veggie Egg White Burger,EggFood,Deborah Petersen,sportsperson
619,17,4,Muffin,Bakery,Donald Perez,sportsperson
619,5,3,Ham egg & cheese burger,Non Veg,Donald Perez,sportsperson
291,17,1,Muffin,Bakery,Gabrielle Mccormick,educator
291,21,2,HashBrowns,Veg,Gabrielle Mccormick,educator
291,44,3,All American Cheeseburger,Non Veg,Gabrielle Mccormick,educator
291,8,4,Cold Coffee,Drinks,Gabrielle Mccormick,educator
1863,17,3,Muffin,Bakery,Justin Stone,scientist
1863,42,4,Chicken Salad,Non Veg,Justin Stone,scientist
1863,10,4,Cappuccino,Drinks,Justin Stone,scientist
1863,43,1,Veg Salad,Veg,Justin Stone,scientist
1863,5,1,Ham egg & cheese burger,Non Veg,Justin Stone,scientist
1863,13,3,Americano,Drinks,Justin Stone,scientist
406,17,4,Muffin,Bakery,Joseph Yang,architecturer
406,42,3,Chicken Salad,Non Veg,Joseph Yang,architecturer
406,48,4,Cheesecake,Bakery,Joseph Yang,architecturer
406,49,2,Grilled Chicken Pizza,Non Veg,Joseph Yang,architecturer
406,46,3,Avacado Toast,Veg,Joseph Yang,architecturer
406,8,3,Cold Coffee,Drinks,Joseph Yang,architecturer
1505,17,1,Muffin,Bakery,Charles Evans,engineer
1505,43,4,Veg Salad,Veg,Charles Evans,engineer
1505,37,4,Potato Wedges,Veg,Charles Evans,engineer
1505,24,3,Veg Pizza,Veg,Charles Evans,engineer
1505,46,3,Avacado Toast,Veg,Charles Evans,engineer
1505,41,1,Ultimate Nachos,Veg,Charles Evans,engineer
1505,1,2,Veggie Egg White Burger,EggFood,Charles Evans,engineer
1939,17,1,Muffin,Bakery,Monica Salazar,sportsperson
1939,47,2,Veggie Pasta,Veg,Monica Salazar,sportsperson
1939,42,3,Chicken Salad,Non Veg,Monica Salazar,sportsperson
1939,14,1,Latte,Drinks,Monica Salazar,sportsperson
1939,21,4,HashBrowns,Veg,Monica Salazar,sportsperson
1939,49,4,Grilled Chicken Pizza,Non Veg,Monica Salazar,sportsperson
1939,26,2,Blue Raspeberry Slushie,Drinks,Monica Salazar,sportsperson
890,17,4,Muffin,Bakery,Judy Rodriguez,student
890,43,1,Veg Salad,Veg,Judy Rodriguez,student
890,4,1,Turkey Sausage Burger,Non Veg,Judy Rodriguez,student
890,20,4,French Fries,Veg,Judy Rodriguez,student
890,31,3,McChicken,Non Veg,Judy Rodriguez,student
311,17,3,Muffin,Bakery,Crystal Thomas,educator
311,30,2,Filet-O-Fish,SeaFood,Crystal Thomas,educator
311,37,1,Potato Wedges,Veg,Crystal Thomas,educator
311,33,4,Lobster package,SeaFood,Crystal Thomas,educator
87,17,4,Muffin,Bakery,Andrea Sexton,musician
87,32,4,Seaside Shrimp Trio,SeaFood,Andrea Sexton,musician
87,8,1,Cold Coffee,Drinks,Andrea Sexton,musician
87,29,3,Chicken McNuggets,Non Veg,Andrea Sexton,musician
950,17,3,Muffin,Bakery,Barry Adams,student
950,34,3,Crab Linguini Alfredo,SeaFood,Barry Adams,student
950,2,4,Sausage egg & cheese burger,Non Veg,Barry Adams,student
950,7,4,Hot Coffee,Drinks,Barry Adams,student
950,35,3,Fish & Chips,SeaFood,Barry Adams,student
950,29,2,Chicken McNuggets,Non Veg,Barry Adams,student
54,17,1,Muffin,Bakery,Brian Flores MD,doctor
54,3,3,Bacon egg & cheese burger,Non Veg,Brian Flores MD,doctor
54,38,4,Street Tacos,Non Veg,Brian Flores MD,doctor
54,2,1,Sausage egg & cheese burger,Non Veg,Brian Flores MD,doctor
54,4,4,Turkey Sausage Burger,Non Veg,Brian Flores MD,doctor
54,24,4,Veg Pizza,Veg,Brian Flores MD,doctor
54,20,3,French Fries,Veg,Brian Flores MD,doctor
1019,17,3,Muffin,Bakery,Elizabeth Myers,sportsperson
1019,17,3,Muffin,Bakery,Elizabeth Myers,sportsperson
1019,37,1,Potato Wedges,Veg,Elizabeth Myers,sportsperson
1019,36,4,Farm Raised Catfish,SeaFood,Elizabeth Myers,sportsperson
1019,26,4,Blue Raspeberry Slushie,Drinks,Elizabeth Myers,sportsperson
1475,17,2,Muffin,Bakery,Jessica Howard,engineer
1475,47,3,Veggie Pasta,Veg,Jessica Howard,engineer
1475,28,1,Baked Apple Pie,Drinks,Jessica Howard,engineer
1475,32,4,Seaside Shrimp Trio,SeaFood,Jessica Howard,engineer
1475,35,1,Fish & Chips,SeaFood,Jessica Howard,engineer
1475,26,2,Blue Raspeberry Slushie,Drinks,Jessica Howard,engineer
1513,17,2,Muffin,Bakery,Marissa Drake,scientist
1513,34,4,Crab Linguini Alfredo,SeaFood,Marissa Drake,scientist
1513,30,4,Filet-O-Fish,SeaFood,Marissa Drake,scientist
1513,30,1,Filet-O-Fish,SeaFood,Marissa Drake,scientist
1513,24,4,Veg Pizza,Veg,Marissa Drake,scientist
1513,44,4,All American Cheeseburger,Non Veg,Marissa Drake,scientist
1513,1,4,Veggie Egg White Burger,EggFood,Marissa Drake,scientist
1513,26,2,Blue Raspeberry Slushie,Drinks,Marissa Drake,scientist
703,17,1,Muffin,Bakery,Bryan Barber,scientist
703,38,1,Street Tacos,Non Veg,Bryan Barber,scientist
703,24,2,Veg Pizza,Veg,Bryan Barber,scientist
703,41,2,Ultimate Nachos,Veg,Bryan Barber,scientist
703,41,3,Ultimate Nachos,Veg,Bryan Barber,scientist
703,36,3,Farm Raised Catfish,SeaFood,Bryan Barber,scientist
151,17,4,Muffin,Bakery,Nicholas Harrison,educator
151,42,3,Chicken Salad,Non Veg,Nicholas Harrison,educator
151,46,2,Avacado Toast,Veg,Nicholas Harrison,educator
151,36,2,Farm Raised Catfish,SeaFood,Nicholas Harrison,educator
754,17,3,Muffin,Bakery,John Livingston,doctor
754,23,1,Veggie Burger,Veg,John Livingston,doctor
754,12,2,Iced Tea,Drinks,John Livingston,doctor
754,1,4,Veggie Egg White Burger,EggFood,John Livingston,doctor
1030,17,4,Muffin,Bakery,Brianna Spencer,student
1030,47,4,Veggie Pasta,Veg,Brianna Spencer,student
1030,12,3,Iced Tea,Drinks,Brianna Spencer,student
1030,32,2,Seaside Shrimp Trio,SeaFood,Brianna Spencer,student
1030,8,2,Cold Coffee,Drinks,Brianna Spencer,student
1030,31,3,McChicken,Non Veg,Brianna Spencer,student
408,17,1,Muffin,Bakery,Alyssa Booth,dancer
408,48,2,Cheesecake,Bakery,Alyssa Booth,dancer
408,30,1,Filet-O-Fish,SeaFood,Alyssa Booth,dancer
408,28,1,Baked Apple Pie,Drinks,Alyssa Booth,dancer
408,12,2,Iced Tea,Drinks,Alyssa Booth,dancer
408,36,3,Farm Raised Catfish,SeaFood,Alyssa Booth,dancer
1383,17,4,Muffin,Bakery,Ryan Sanchez,scientist
1383,34,2,Crab Linguini Alfredo,SeaFood,Ryan Sanchez,scientist
1383,35,2,Fish & Chips,SeaFood,Ryan Sanchez,scientist
1383,11,4,Hot Tea,Drinks,Ryan Sanchez,scientist
1967,17,1,Muffin,Bakery,Jessica Mitchell,musician
1967,14,3,Latte,Drinks,Jessica Mitchell,musician
1967,2,2,Sausage egg & cheese burger,Non Veg,Jessica Mitchell,musician
1967,46,4,Avacado Toast,Veg,Jessica Mitchell,musician
1967,31,2,McChicken,Non Veg,Jessica Mitchell,musician
803,17,2,Muffin,Bakery,James Bennett,scientist
803,9,2,Hot Chocolate,Drinks,James Bennett,scientist
803,9,4,Hot Chocolate,Drinks,James Bennett,scientist
803,34,2,Crab Linguini Alfredo,SeaFood,James Bennett,scientist
803,4,4,Turkey Sausage Burger,Non Veg,James Bennett,scientist
803,44,2,All American Cheeseburger,Non Veg,James Bennett,scientist
122,17,4,Muffin,Bakery,Jessica Mercado MD,professor
122,48,2,Cheesecake,Bakery,Jessica Mercado MD,professor
122,37,3,Potato Wedges,Veg,Jessica Mercado MD,professor
122,41,1,Ultimate Nachos,Veg,Jessica Mercado MD,professor
122,13,1,Americano,Drinks,Jessica Mercado MD,professor
122,36,3,Farm Raised Catfish,SeaFood,Jessica Mercado MD,professor
122,26,4,Blue Raspeberry Slushie,Drinks,Jessica Mercado MD,professor
76,17,2,Muffin,Bakery,Patrick Vaughan,architecturer
76,14,4,Latte,Drinks,Patrick Vaughan,architecturer
76,10,1,Cappuccino,Drinks,Patrick Vaughan,architecturer
76,44,2,All American Cheeseburger,Non Veg,Patrick Vaughan,architecturer
76,1,4,Veggie Egg White Burger,EggFood,Patrick Vaughan,architecturer
605,17,2,Muffin,Bakery,Mike Salazar,engineer
605,38,3,Street Tacos,Non Veg,Mike Salazar,engineer
605,7,3,Hot Coffee,Drinks,Mike Salazar,engineer
605,24,4,Veg Pizza,Veg,Mike Salazar,engineer
605,15,4,Macchiato,Drinks,Mike Salazar,engineer
605,41,3,Ultimate Nachos,Veg,Mike Salazar,engineer
1091,17,1,Muffin,Bakery,Danielle Christian,educator
1091,49,2,Grilled Chicken Pizza,Non Veg,Danielle Christian,educator
1091,46,1,Avacado Toast,Veg,Danielle Christian,educator
1091,5,4,Ham egg & cheese burger,Non Veg,Danielle Christian,educator
1091,33,2,Lobster package,SeaFood,Danielle Christian,educator
1091,40,4,Chips & Salsa,Veg,Danielle Christian,educator
1091,31,1,McChicken,Non Veg,Danielle Christian,educator
1091,11,3,Hot Tea,Drinks,Danielle Christian,educator
432,17,3,Muffin,Bakery,Michelle Le,professor
432,31,1,McChicken,Non Veg,Michelle Le,professor
432,11,4,Hot Tea,Drinks,Michelle Le,professor
1758,17,1,Muffin,Bakery,Joshua Clements,dancer
1758,28,1,Baked Apple Pie,Drinks,Joshua Clements,dancer
1758,7,3,Hot Coffee,Drinks,Joshua Clements,dancer
1758,45,4,Avacado Bacon Burger,Non Veg,Joshua Clements,dancer
1758,41,2,Ultimate Nachos,Veg,Joshua Clements,dancer
1484,17,1,Muffin,Bakery,Lawrence Carter,doctor
1484,7,3,Hot Coffee,Drinks,Lawrence Carter,doctor
1484,4,2,Turkey Sausage Burger,Non Veg,Lawrence Carter,doctor
1484,4,4,Turkey Sausage Burger,Non Veg,Lawrence Carter,doctor
1484,20,1,French Fries,Veg,Lawrence Carter,doctor
1484,33,2,Lobster package,SeaFood,Lawrence Carter,doctor
292,17,3,Muffin,Bakery,Heather Strong,professor
292,9,1,Hot Chocolate,Drinks,Heather Strong,professor
292,30,1,Filet-O-Fish,SeaFood,Heather Strong,professor
292,30,3,Filet-O-Fish,SeaFood,Heather Strong,professor
292,10,3,Cappuccino,Drinks,Heather Strong,professor
292,35,4,Fish & Chips,SeaFood,Heather Strong,professor
1914,17,3,Muffin,Bakery,John Frazier,doctor
1914,14,3,Latte,Drinks,John Frazier,doctor
1914,31,3,McChicken,Non Veg,John Frazier,doctor
1914,1,3,Veggie Egg White Burger,EggFood,John Frazier,doctor
942,17,1,Muffin,Bakery,Andrew Rios,professor
942,42,1,Chicken Salad,Non Veg,Andrew Rios,professor
942,2,2,Sausage egg & cheese burger,Non Veg,Andrew Rios,professor
942,28,1,Baked Apple Pie,Drinks,Andrew Rios,professor
942,24,4,Veg Pizza,Veg,Andrew Rios,professor
942,13,1,Americano,Drinks,Andrew Rios,professor
942,29,3,Chicken McNuggets,Non Veg,Andrew Rios,professor
942,11,2,Hot Tea,Drinks,Andrew Rios,professor
710,17,3,Muffin,Bakery,Jane Mitchell,student
710,9,2,Hot Chocolate,Drinks,Jane Mitchell,student
710,48,1,Cheesecake,Bakery,Jane Mitchell,student
710,30,3,Filet-O-Fish,SeaFood,Jane Mitchell,student
710,20,1,French Fries,Veg,Jane Mitchell,student
869,17,2,Muffin,Bakery,Brian Evans,sportsperson
869,14,3,Latte,Drinks,Brian Evans,sportsperson
869,2,3,Sausage egg & cheese burger,Non Veg,Brian Evans,sportsperson
869,10,2,Cappuccino,Drinks,Brian Evans,sportsperson
869,10,1,Cappuccino,Drinks,Brian Evans,sportsperson
869,12,3,Iced Tea,Drinks,Brian Evans,sportsperson
869,24,3,Veg Pizza,Veg,Brian Evans,sportsperson
869,15,1,Macchiato,Drinks,Brian Evans,sportsperson
869,11,1,Hot Tea,Drinks,Brian Evans,sportsperson
1805,17,4,Muffin,Bakery,Matthew Peters,engineer
1805,34,3,Crab Linguini Alfredo,SeaFood,Matthew Peters,engineer
1805,48,3,Cheesecake,Bakery,Matthew Peters,engineer
1805,13,1,Americano,Drinks,Matthew Peters,engineer
1805,26,3,Blue Raspeberry Slushie,Drinks,Matthew Peters,engineer
646,17,2,Muffin,Bakery,Kevin Hayden,architecturer
646,20,3,French Fries,Veg,Kevin Hayden,architecturer
646,32,1,Seaside Shrimp Trio,SeaFood,Kevin Hayden,architecturer
899,17,1,Muffin,Bakery,Michael Benjamin,sportsperson
899,3,3,Bacon egg & cheese burger,Non Veg,Michael Benjamin,sportsperson
899,38,1,Street Tacos,Non Veg,Michael Benjamin,sportsperson
899,2,1,Sausage egg & cheese burger,Non Veg,Michael Benjamin,sportsperson
899,40,3,Chips & Salsa,Veg,Michael Benjamin,sportsperson
899,18,3,Bagel with cream cheese,Bakery,Michael Benjamin,sportsperson
899,26,3,Blue Raspeberry Slushie,Drinks,Michael Benjamin,sportsperson
899,11,3,Hot Tea,Drinks,Michael Benjamin,sportsperson
1204,17,1,Muffin,Bakery,Michael Murphy,doctor
1204,28,2,Baked Apple Pie,Drinks,Michael Murphy,doctor
1204,26,1,Blue Raspeberry Slushie,Drinks,Michael Murphy,doctor
1204,11,3,Hot Tea,Drinks,Michael Murphy,doctor
1037,17,1,Muffin,Bakery,Jonathan Robertson,musician
1037,45,2,Avacado Bacon Burger,Non Veg,Jonathan Robertson,musician
1037,36,3,Farm Raised Catfish,SeaFood,Jonathan Robertson,musician
1037,8,1,Cold Coffee,Drinks,Jonathan Robertson,musician
1631,17,2,Muffin,Bakery,Sara Martin,educator
1631,14,3,Latte,Drinks,Sara Martin,educator
1631,48,3,Cheesecake,Bakery,Sara Martin,educator
1631,2,3,Sausage egg & cheese burger,Non Veg,Sara Martin,educator
1502,17,1,Muffin,Bakery,Rebecca Chambers,professor
1502,13,3,Americano,Drinks,Rebecca Chambers,professor
1502,31,1,McChicken,Non Veg,Rebecca Chambers,professor
743,17,1,Muffin,Bakery,Lori Rodriguez,scientist
743,42,2,Chicken Salad,Non Veg,Lori Rodriguez,scientist
743,46,1,Avacado Toast,Veg,Lori Rodriguez,scientist
743,40,3,Chips & Salsa,Veg,Lori Rodriguez,scientist
21,17,2,Muffin,Bakery,Amy Harris,educator
21,47,4,Veggie Pasta,Veg,Amy Harris,educator
21,9,1,Hot Chocolate,Drinks,Amy Harris,educator
21,28,4,Baked Apple Pie,Drinks,Amy Harris,educator
21,36,1,Farm Raised Catfish,SeaFood,Amy Harris,educator
21,18,2,Bagel with cream cheese,Bakery,Amy Harris,educator
21,11,4,Hot Tea,Drinks,Amy Harris,educator
1436,17,4,Muffin,Bakery,Larry Reed,architecturer
1436,42,1,Chicken Salad,Non Veg,Larry Reed,architecturer
1436,30,3,Filet-O-Fish,SeaFood,Larry Reed,architecturer
1436,40,4,Chips & Salsa,Veg,Larry Reed,architecturer
978,17,1,Muffin,Bakery,David Brewer,dancer
978,8,4,Cold Coffee,Drinks,David Brewer,dancer
903,47,1,Veggie Pasta,Veg,Richard Alexander,scientist
903,2,4,Sausage egg & cheese burger,Non Veg,Richard Alexander,scientist
903,12,3,Iced Tea,Drinks,Richard Alexander,scientist
1178,47,3,Veggie Pasta,Veg,Ashley Lopez,dancer
1178,28,3,Baked Apple Pie,Drinks,Ashley Lopez,dancer
1178,37,2,Potato Wedges,Veg,Ashley Lopez,dancer
1178,7,3,Hot Coffee,Drinks,Ashley Lopez,dancer
1178,4,2,Turkey Sausage Burger,Non Veg,Ashley Lopez,dancer
1178,45,2,Avacado Bacon Burger,Non Veg,Ashley Lopez,dancer
1178,18,2,Bagel with cream cheese,Bakery,Ashley Lopez,dancer
1205,47,4,Veggie Pasta,Veg,Kathleen Knox,engineer
1205,24,3,Veg Pizza,Veg,Kathleen Knox,engineer
1205,11,2,Hot Tea,Drinks,Kathleen Knox,engineer
1628,47,3,Veggie Pasta,Veg,David Mills,dancer
1628,49,1,Grilled Chicken Pizza,Non Veg,David Mills,dancer
1628,40,1,Chips & Salsa,Veg,David Mills,dancer
473,47,3,Veggie Pasta,Veg,Mr. Robert Flynn MD,scientist
473,14,4,Latte,Drinks,Mr. Robert Flynn MD,scientist
473,37,4,Potato Wedges,Veg,Mr. Robert Flynn MD,scientist
473,24,3,Veg Pizza,Veg,Mr. Robert Flynn MD,scientist
473,35,2,Fish & Chips,SeaFood,Mr. Robert Flynn MD,scientist
1194,47,4,Veggie Pasta,Veg,Ian Cantu,doctor
1194,9,3,Hot Chocolate,Drinks,Ian Cantu,doctor
1194,34,3,Crab Linguini Alfredo,SeaFood,Ian Cantu,doctor
1194,14,4,Latte,Drinks,Ian Cantu,doctor
1194,37,3,Potato Wedges,Veg,Ian Cantu,doctor
1194,7,1,Hot Coffee,Drinks,Ian Cantu,doctor
1194,7,2,Hot Coffee,Drinks,Ian Cantu,doctor
1194,26,1,Blue Raspeberry Slushie,Drinks,Ian Cantu,doctor
134,47,3,Veggie Pasta,Veg,Jason Gilbert,doctor
134,30,1,Filet-O-Fish,SeaFood,Jason Gilbert,doctor
134,12,1,Iced Tea,Drinks,Jason Gilbert,doctor
134,7,2,Hot Coffee,Drinks,Jason Gilbert,doctor
134,46,1,Avacado Toast,Veg,Jason Gilbert,doctor
702,47,3,Veggie Pasta,Veg,Patricia Curry,professor
702,42,4,Chicken Salad,Non Veg,Patricia Curry,professor
702,23,4,Veggie Burger,Veg,Patricia Curry,professor
702,4,2,Turkey Sausage Burger,Non Veg,Patricia Curry,professor
702,45,4,Avacado Bacon Burger,Non Veg,Patricia Curry,professor
702,40,3,Chips & Salsa,Veg,Patricia Curry,professor
441,47,2,Veggie Pasta,Veg,Susan Mcgee MD,educator
441,33,3,Lobster package,SeaFood,Susan Mcgee MD,educator
441,31,3,McChicken,Non Veg,Susan Mcgee MD,educator
1707,47,1,Veggie Pasta,Veg,Christopher Lane,musician
1707,14,2,Latte,Drinks,Christopher Lane,musician
1707,46,3,Avacado Toast,Veg,Christopher Lane,musician
1707,13,1,Americano,Drinks,Christopher Lane,musician
1707,8,4,Cold Coffee,Drinks,Christopher Lane,musician
1017,47,2,Veggie Pasta,Veg,Melissa Hoffman,musician
1017,47,1,Veggie Pasta,Veg,Melissa Hoffman,musician
1017,34,4,Crab Linguini Alfredo,SeaFood,Melissa Hoffman,musician
1017,21,4,HashBrowns,Veg,Melissa Hoffman,musician
1017,48,2,Cheesecake,Bakery,Melissa Hoffman,musician
1017,48,4,Cheesecake,Bakery,Melissa Hoffman,musician
1017,2,3,Sausage egg & cheese burger,Non Veg,Melissa Hoffman,musician
1017,10,1,Cappuccino,Drinks,Melissa Hoffman,musician
1017,7,1,Hot Coffee,Drinks,Melissa Hoffman,musician
1017,5,2,Ham egg & cheese burger,Non Veg,Melissa Hoffman,musician
1017,8,1,Cold Coffee,Drinks,Melissa Hoffman,musician
1017,29,4,Chicken McNuggets,Non Veg,Melissa Hoffman,musician
1922,47,2,Veggie Pasta,Veg,Jennifer Morales,professor
1922,38,2,Street Tacos,Non Veg,Jennifer Morales,professor
1922,10,3,Cappuccino,Drinks,Jennifer Morales,professor
149,47,3,Veggie Pasta,Veg,Jeffery Fox,sportsperson
149,23,4,Veggie Burger,Veg,Jeffery Fox,sportsperson
149,7,4,Hot Coffee,Drinks,Jeffery Fox,sportsperson
149,44,1,All American Cheeseburger,Non Veg,Jeffery Fox,sportsperson
149,13,1,Americano,Drinks,Jeffery Fox,sportsperson
1602,47,3,Veggie Pasta,Veg,Richard Wood,professor
1602,47,2,Veggie Pasta,Veg,Richard Wood,professor
1602,5,3,Ham egg & cheese burger,Non Veg,Richard Wood,professor
1602,31,2,McChicken,Non Veg,Richard Wood,professor
215,47,3,Veggie Pasta,Veg,Melanie Davis,engineer
892,47,3,Veggie Pasta,Veg,Justin Taylor,professor
892,37,3,Potato Wedges,Veg,Justin Taylor,professor
892,12,2,Iced Tea,Drinks,Justin Taylor,professor
892,44,4,All American Cheeseburger,Non Veg,Justin Taylor,professor
264,47,4,Veggie Pasta,Veg,Hannah Bishop,doctor
264,20,4,French Fries,Veg,Hannah Bishop,doctor
264,45,4,Avacado Bacon Burger,Non Veg,Hannah Bishop,doctor
264,36,2,Farm Raised Catfish,SeaFood,Hannah Bishop,doctor
264,31,1,McChicken,Non Veg,Hannah Bishop,doctor
1055,47,3,Veggie Pasta,Veg,Laurie Torres,engineer
1055,3,3,Bacon egg & cheese burger,Non Veg,Laurie Torres,engineer
1055,10,3,Cappuccino,Drinks,Laurie Torres,engineer
1055,20,4,French Fries,Veg,Laurie Torres,engineer
